	Row.names	domain	phylum	class	order	family	genus	species	LBT-5	LBT-7	LBT-90	LBT-92	LBT-94	LBT-97	LBT89	LBT96	EPR-BT43	EPR-BT44	EPR-BT50	EPR-BT51	EPR-BT65	EPR-BT66	EPR-BT71
6595	ASV_15933	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6596	ASV_15934	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6597	ASV_15935	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6598	ASV_15936	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6599	ASV_15937	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts_2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6600	ASV_15938	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6601	ASV_15939	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6602	ASV_1594	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maritimimonas	NA	92	197	22	0	42	12	0	0	0	0	0	0	0	0	0
6603	ASV_15940	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6604	ASV_15941	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Carboxylicivirga	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6605	ASV_15942	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6606	ASV_15943	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6607	ASV_15944	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Caldithrix	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6608	ASV_15945	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
6609	ASV_15946	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
6610	ASV_15947	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
6611	ASV_15948	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	NA	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
6612	ASV_15949	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
6613	ASV_1595	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
6614	ASV_15950	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
6615	ASV_15951	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6616	ASV_15952	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6617	ASV_15953	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6618	ASV_15954	Bacteria	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6619	ASV_15955	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6620	ASV_15956	Bacteria	Patescibacteria	ABY1	Candidatus Kerfeldbacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6621	ASV_15957	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6622	ASV_15958	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methyloprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6623	ASV_15959	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6624	ASV_1596	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6625	ASV_15960	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6626	ASV_15961	Bacteria	Patescibacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6627	ASV_15962	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6628	ASV_15963	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6629	ASV_15964	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6630	ASV_15965	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6631	ASV_15966	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6632	ASV_15967	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6633	ASV_15968	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6634	ASV_15969	Bacteria	Patescibacteria	Microgenomatia	Candidatus Pacebacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6635	ASV_1597	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA	0	0	0	0	0	0	0	0	0	20	10	0	11	94	0
6636	ASV_15970	Bacteria	Patescibacteria	Parcubacteria	Candidatus Staskawiczbacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6637	ASV_15971	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6638	ASV_15972	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6639	ASV_15973	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6640	ASV_15974	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6641	ASV_15975	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6642	ASV_15976	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6643	ASV_15977	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6644	ASV_15978	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6645	ASV_15979	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6646	ASV_1598	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter	NA	0	0	0	0	0	0	0	0	0	5	5	4	5	0	0
6647	ASV_15980	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6648	ASV_15981	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2
6649	ASV_15982	Bacteria	Patescibacteria	ABY1	Candidatus Uhrbacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650	ASV_15983	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6651	ASV_15984	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6652	ASV_15985	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6653	ASV_15986	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6654	ASV_15987	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6655	ASV_15988	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6656	ASV_15989	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Thioreductoraceae	Thioreductor	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6657	ASV_1599	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	3	3	0	73
6658	ASV_15990	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6659	ASV_15991	Bacteria	Aquificota	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
6660	ASV_15992	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6661	ASV_15993	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6662	ASV_15994	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6663	ASV_15995	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6664	ASV_15996	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6665	ASV_15997	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6666	ASV_15998	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6667	ASV_15999	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6668	ASV_16	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	1553	172	54	19	25	301
6669	ASV_160	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	7	7	7	0	13
6670	ASV_1600	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6671	ASV_16000	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6672	ASV_16001	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6673	ASV_16002	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6674	ASV_16003	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6675	ASV_16004	Bacteria	Patescibacteria	Microgenomatia	Candidatus Pacebacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6676	ASV_16005	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6677	ASV_16006	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6678	ASV_16007	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6679	ASV_16008	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6680	ASV_16009	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6681	ASV_1601	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	3	0	0	0	0	0	125	0	0	0	0	0	0	0	0
6682	ASV_16010	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6683	ASV_16011	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6684	ASV_16012	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6685	ASV_16013	Bacteria	Spirochaetota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6686	ASV_16014	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6687	ASV_16015	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6688	ASV_16016	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6689	ASV_16017	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6690	ASV_16018	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6691	ASV_16019	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6692	ASV_1602	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6693	ASV_16020	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6694	ASV_16021	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	NA	JTB215	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6695	ASV_16022	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6696	ASV_16023	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6697	ASV_16024	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6698	ASV_16025	Bacteria	Patescibacteria	ABY1	Candidatus Falkowbacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6699	ASV_16026	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6700	ASV_16027	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6701	ASV_16028	Bacteria	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus Marithrix	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6702	ASV_16029	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6703	ASV_1603	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0
6704	ASV_16030	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6705	ASV_16031	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6706	ASV_16032	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6707	ASV_16033	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6708	ASV_16034	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6709	ASV_16035	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6710	ASV_16036	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA	NA	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0
6711	ASV_16037	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6712	ASV_16038	Bacteria	Myxococcota	Polyangia	MidBa8	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6713	ASV_16039	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6714	ASV_1604	Bacteria	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus Thiopilula	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
6715	ASV_16040	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6716	ASV_16041	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6717	ASV_16042	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6718	ASV_16043	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6719	ASV_16044	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6720	ASV_16045	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6721	ASV_16046	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6722	ASV_16047	Bacteria	Proteobacteria	Gammaproteobacteria	pItb-vmat-80	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6723	ASV_16048	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6724	ASV_16049	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6725	ASV_1605	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
6726	ASV_16050	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6727	ASV_16051	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6728	ASV_16052	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6729	ASV_16053	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6730	ASV_16054	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6731	ASV_16055	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6732	ASV_16056	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6733	ASV_16057	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6734	ASV_16058	NA	NA	NA	NA	NA	NA	NA	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
6735	ASV_16059	NA	NA	NA	NA	NA	NA	NA	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
6736	ASV_1606	Bacteria	Desulfobacterota	Desulfuromonadia	NA	Desulfuromonadaceae	Desulfuromonas	NA	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
6737	ASV_16060	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6738	ASV_16061	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6739	ASV_16062	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6740	ASV_16063	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6741	ASV_16064	NA	NA	NA	NA	NA	NA	NA	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6742	ASV_16065	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
6743	ASV_16066	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6744	ASV_16067	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6745	ASV_16068	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6746	ASV_16069	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Waddliaceae	Waddlia	NA	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
6747	ASV_1607	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	188	248	277	49	0	5
6748	ASV_16070	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA	0	3	5	0	0	2	0	0	0	0	0	0	0	0	0
6749	ASV_16071	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6750	ASV_16072	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6751	ASV_16073	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6752	ASV_16074	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6753	ASV_16075	Bacteria	Firmicutes	NA	NA	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6754	ASV_16076	NA	NA	NA	NA	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6755	ASV_16077	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6756	ASV_16078	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6757	ASV_16079	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6758	ASV_1608	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	157	56	71	0	3	18
6759	ASV_16080	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6760	ASV_16081	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	PHOS-HE36	NA	NA	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
6761	ASV_16082	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0
6762	ASV_16083	NA	NA	NA	NA	NA	NA	NA	0	2	3	0	3	6	0	0	0	0	0	0	0	0	0
6763	ASV_16084	NA	NA	NA	NA	NA	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
6764	ASV_16085	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
6765	ASV_16086	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
6766	ASV_16087	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04 marine group	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
6767	ASV_16088	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Leptospira	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
6768	ASV_16089	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
6769	ASV_1609	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	NA	12	25	0	0	0	0	0	0	0	20	23	9	0	8	2
6770	ASV_16090	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	NA	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
6771	ASV_16091	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04 marine group	NA	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
6772	ASV_16092	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
6773	ASV_16093	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
